FID	IID	pheno_3	pheno_4	pheno_5	pheno_6	pheno_7	pheno_8	pheno_9	pheno_11	pheno_12	pheno_13	pheno_14	pheno_15	pheno_16	pheno_17	pheno_18	pheno_20	pheno_21	pheno_23	pheno_24	pheno_25	pheno_26	pheno_27	pheno_29	pheno_30	pheno_33	pheno_34	pheno_35	pheno_36	pheno_39	pheno_40	pheno_41	pheno_42	pheno_43	pheno_45	pheno_47	pheno_48	pheno_49	pheno_54	pheno_55	pheno_56	pheno_59	pheno_60	pheno_61	pheno_62	pheno_63	pheno_64	pheno_65	pheno_66	pheno_70	pheno_72
54	54	120.392193331805	123.76932250057	128.704704769975	130.176365969323	129.919732150062	124.042953607701	NA	124.4233166077	126.349356477625	129.413791496166	128.497254881024	127.598377825141	131.083282153695	124.674322010958	125.190678451545	NA	123.995630247189	131.703700964966	NA	128.651926985827	123.672752381629	125.887484822329	124.686262570209	125.984033386266	121.417710760461	NA	128.873985091585	127.841610114855	124.402222243052	125.129531672464	128.000521429126	123.83562717881	NA	NA	127.251349789588	127.511972330913	123.700299318326	121.006961061764	121.41875342519	118.382604888352	120.623276566678	128.116947773508	118.819491205814	125.472764386614	124.264038364432	121.83491452243	NA	119.432771425663	123.751644351837	118.976832831236
55	55	112.32273383475	116.465262827956	121.008443090239	115.907388724345	116.128601993453	121.039018285751	NA	NA	115.427957589544	105.757632778852	116.837108591154	114.243031105509	114.602573444745	116.019150546583	111.999318575212	108.531470844078	112.489066504891	110.770823467086	116.6810763616	NA	117.333806598309	113.92941371808	116.11232979265	112.458429705234	104.93502029212	115.01305750219	109.031049082784	105.121381497193	111.691431680478	110.983080298697	115.875773225875	107.1188232033	110.164936072031	111.949230529437	107.866958397235	109.892616431881	112.949530432807	117.098515285658	117.303169611301	110.05857056956	109.065393756867	118.252672862333	112.669849773909	115.919609642753	119.080464933116	114.372540425867	112.49104246996	115.737208405056	NA	113.37831918909
59	59	124.185182718999	123.980750633868	130.688552209676	129.729152687124	125.568063410385	131.770467846961	130.360850796705	129.366244272014	122.545766311956	123.069555634	128.39249343624	NA	132.183492248196	131.492513580497	126.052400627465	130.634824513341	128.916491380051	128.107793210552	127.165446385854	128.183199999518	NA	130.184285467849	130.934386964467	133.519093290182	129.2327720149	128.875254915718	129.103353768156	130.033402984011	130.782011945801	134.735361282991	NA	NA	NA	NA	129.427547989108	125.137122806281	131.470355480522	128.753764880805	125.713917871164	129.582218382447	130.254111383258	131.993056082307	130.634178202642	131.781526237345	130.335471393905	135.03440258226	127.966416175389	131.976381189824	128.563709503282	134.170465945119
65	65	112.950960327503	NA	120.975690328541	117.137860979407	118.225779101304	120.037864290479	110.0308143305	117.626731610456	115.91819820149	119.000796378171	115.2742367273	115.519925403554	114.397762730179	115.951875381016	118.243766311393	115.989018112211	112.300725337882	NA	113.011392843762	NA	NA	NA	114.120251755075	119.981755914225	114.225881176349	118.348407000143	118.924040541344	114.025270756595	119.215709006489	123.645692862317	127.739045679185	116.126748500658	118.904064161598	119.669882454566	119.090394037489	NA	121.54402400625	116.927684164715	116.065775123394	115.414092799918	115.266183066798	119.137629182735	NA	116.539453469942	114.901329037838	NA	118.156503685407	113.406512975425	116.363662283942	115.020116569504
68	68	NA	111.226596953847	117.533797791803	120.070311264696	114.682602198522	NA	118.996754625694	119.207450580255	117.357391915982	113.526919887299	NA	112.173614223431	NA	111.424568528728	117.726133935399	NA	NA	NA	118.576942156305	115.508641692959	118.733985688568	113.55039301452	115.943545066491	117.452926465735	112.342794535661	122.144926037134	113.587928409919	118.48646303847	113.742705147599	112.612076964197	121.464739691161	105.291245508602	114.898221189484	113.266731822081	115.677196764621	112.506575109773	116.126851933953	110.054770663234	117.920312384414	113.845406175836	NA	111.296617253088	121.077766408539	113.331793555483	112.247708717125	108.498946799978	116.916510616923	115.742371497599	NA	NA
69	69	116.407329805096	NA	NA	119.103837551065	125.852848560791	125.088871853039	123.223096279389	127.14800688402	128.989648418135	127.555561596889	124.774260641362	NA	117.823643887087	123.103360563365	121.904576038538	125.173533682836	121.694104920001	120.475862660029	119.401946472187	126.250570551835	123.112362797141	124.941936799327	NA	121.158173870599	118.420790558785	126.592479887284	118.702345618097	115.732320692255	121.415209591675	122.794122933877	123.508871703283	120.139998203463	NA	124.865313261473	121.59575853632	NA	119.139607414139	125.207387389556	120.348893584441	126.179099344817	123.569480793425	123.431931010755	122.339382606545	NA	124.77462335542	125.086409623606	123.238210688576	118.667170174551	NA	125.822292566247
70	70	125.430774933364	119.797268485477	NA	120.153520372503	125.308321505325	119.697035722481	124.20019906355	119.6834663821	120.735682444176	121.594883089631	122.859323645656	113.46256929103	122.133459427327	124.367099250663	116.906645856584	NA	NA	125.568307451147	121.658824825176	122.454720739712	118.821464905727	NA	123.062156290844	NA	120.38810421227	120.786870210157	128.350255356375	121.440557659955	123.590604627199	125.519261524012	NA	115.349521873389	NA	121.595228016755	122.181252615464	NA	119.281444531882	NA	129.370623463762	121.185407495705	NA	126.971393108541	122.309474141611	120.14461452102	113.896982398334	120.000703113053	123.165151594425	126.135976180105	NA	124.360575827057
71	71	115.824304786896	121.579165204719	NA	119.264041778266	125.518201498238	120.64281480381	123.78175208851	120.797129017243	125.307683890398	123.475218440917	117.428783398328	NA	NA	NA	120.732716954767	127.612746022209	122.464433614722	123.167785269145	121.594176727018	122.872762175783	NA	122.948514943248	124.765565544536	119.630562821231	125.874180909716	128.806304981216	121.971987015253	123.801680102201	116.478970892477	121.989110951815	NA	NA	123.853260688622	120.661556794809	118.26165023998	NA	122.689445916818	129.656605380763	122.0415339637	119.931640544863	118.891063947895	128.533032091915	123.12663250125	NA	NA	124.648243035555	121.604210185026	124.759464357037	117.610761874997	NA
72	72	109.776228857954	111.005902706077	111.215731530822	111.108046602931	111.392638208157	112.263917014553	106.49513318222	114.021686311614	115.196812053536	110.597049566543	113.13893458564	110.08047613627	106.251911939019	117.652649016539	107.443444741706	110.209293428525	NA	113.17028282967	NA	111.502422567715	109.825942581257	113.09230409691	109.864888330862	110.24663432115	119.30946379924	108.527527445942	NA	NA	114.226341577751	110.598180555647	NA	108.954680104931	NA	112.595080095771	104.062105078407	109.298130609787	109.082778178628	106.821379296715	111.577621567439	NA	111.383426617199	109.661314161472	115.539848206252	NA	NA	111.824826009817	NA	117.838852888489	108.69747190434	111.183958698228
73	73	NA	111.507073262665	111.23815083571	NA	110.880341347497	106.19640165115	109.584883372976	109.931761726833	106.522595038545	102.819060827832	107.776842730277	109.067001934094	111.87676165108	110.951745921924	109.383910462466	113.295481350421	114.641558996413	111.925027715769	103.088040399028	110.472069961558	115.203313626335	107.776501337304	106.122996232914	NA	115.127167292397	106.532170474431	108.999925756827	108.374844129644	109.947372232572	117.451350481387	110.469080241855	108.643584725874	107.150598058879	108.636565536956	116.799829572263	113.864289816031	110.743871531181	113.124623239371	114.491849041103	106.815694335799	114.497456711624	108.684009597923	110.3439581659	111.856797496016	NA	115.560399850078	NA	108.566771529625	NA	110.57285984689
74	74	114.644896251893	121.733130089506	NA	113.572618916839	120.808793338401	116.965884063874	115.566442647137	119.380061397591	115.555739439344	125.093288345202	117.155208202013	114.989333545024	115.070074144045	119.857174269472	116.447259706223	NA	116.366221873951	122.756105072436	NA	116.268806507182	117.786511444483	118.537603443679	116.14321237661	125.228603430201	118.776285068632	121.224521793359	NA	116.8145778557	122.79005823799	118.128693968982	116.81419097979	118.173840333669	NA	114.231481941777	122.022432390995	119.274424640474	115.612603391528	112.611491327856	118.469928398115	NA	115.038958273798	118.454134229589	122.658535771604	NA	NA	117.607722586734	NA	123.448535254285	119.621692332881	119.609197381873
75	75	108.525459306296	112.351511940594	110.900837585465	114.597591745797	113.589204463275	106.526219656941	109.39574541277	109.094105904825	109.141608378549	109.442421370755	111.236365609656	107.569999269405	106.193669449741	115.045018156613	110.358842153056	110.570464654188	109.248617593282	111.44886451157	111.265164262743	109.176781337432	115.272345897017	111.889678609818	111.514982010611	107.096614731785	106.410742345843	109.204940885244	106.722691868207	110.807216862587	106.621855931914	109.348196188783	101.937129139948	NA	110.948576943255	108.981218571403	115.100322481489	NA	112.28059374858	115.27878793843	106.959885710567	116.020847913515	104.633241502894	108.528017432092	NA	104.002032123841	106.334064891043	111.553129116941	111.112087271061	115.921978796645	NA	110.642486833237
76	76	108.906053887914	109.532735639357	NA	NA	NA	109.37365789065	106.908329838486	NA	110.505261363494	108.114639131706	107.202792685869	105.320459668302	109.882898439343	108.985248280777	106.810550959807	110.44900989188	103.952980520474	109.093566702092	110.240124316666	106.528409134521	NA	104.878520289255	104.510991959979	106.637415230006	110.145946942466	104.221040003373	110.02677695312	NA	111.159305445114	109.525180420155	105.060283255849	NA	NA	109.962897886016	108.269396906826	112.099313095469	113.380463243808	NA	113.25961271531	107.183871912857	98.7372381780615	106.491689488858	107.532386576384	108.192616397195	NA	108.675589839966	107.172226555238	105.310638657211	108.782292047307	110.334585058193
77	77	110.486157686308	120.952047951075	117.503938605692	120.906352921847	117.570066395864	121.108176618474	NA	NA	NA	110.142465249278	111.701754019304	117.692917360963	113.327854727726	117.089468266977	124.04069597987	119.06746541631	NA	114.688540829283	117.611625693525	NA	115.362935066575	NA	118.654669567806	NA	112.83359526985	NA	113.208612524298	114.949631000101	116.086651823279	116.541083884058	114.18591526934	116.219754774778	NA	NA	116.233000073023	117.571761049651	118.990768934101	115.47111801322	118.947030841975	115.04337186744	NA	118.234055583811	113.411105856937	119.615719065538	NA	NA	115.766615621114	117.770855087298	116.810967481285	116.138336311768
78	78	113.815716305737	121.384841105915	118.143684637224	116.324054546854	114.221349511627	114.180718120507	114.412534999471	115.031999112001	120.558138467422	113.255159487435	115.268714681922	NA	110.439970192664	NA	113.323468683714	118.857694128747	120.119645360476	118.007717022475	NA	NA	111.519686246112	NA	114.492152100701	118.036116910938	118.842709533048	115.015268228908	120.041195933705	116.441568266724	117.83842046524	121.257541693253	111.513995591655	115.994835606703	115.517366226554	111.444904511344	110.10238902854	116.575549916994	117.670237306272	120.496254207651	115.335127029023	117.070125138682	116.744949247854	113.111592465915	114.407586612969	119.172667314414	116.162401568116	113.150939844986	117.057351596302	110.006852905375	115.902218419417	114.881164364677
79	79	NA	118.402229660589	123.644218532412	116.554432785503	119.558372631625	126.2461243551	121.711878899092	123.092002414161	125.499894954125	122.17830599282	120.23236592839	128.265234498912	NA	NA	118.748058591793	NA	123.177317250213	NA	117.065670825623	124.319203945882	118.625038909586	NA	123.661590001172	121.906904497448	121.877290218045	NA	119.560388914287	120.793315040936	114.384393640982	130.607820772995	121.039247507658	120.1854563877	122.635478141322	NA	122.5412052394	124.582757938367	123.933685464695	119.54290447161	121.093382355949	122.883944431193	118.354755132431	121.727954620562	123.597674371585	126.638710406786	121.537489084888	NA	NA	121.210796811356	NA	115.280321011026
80	80	111.104578696976	114.742445813282	118.706497420429	116.195807366635	117.286337528695	121.566906666032	111.773588809358	NA	113.4413460689	115.942317231934	111.910864306631	116.46431986243	114.630698038153	117.345878908131	115.743029600278	120.629745125025	NA	111.658290907889	112.158575689986	NA	117.062458459194	115.488344337176	112.034712404175	NA	114.716662838136	120.175776081163	NA	112.250841865391	115.949843904878	105.092962999188	117.17611547001	117.448225240126	110.589803154768	120.917144238564	116.316959577873	118.505824617503	111.443731918763	NA	117.313114205926	110.358759034222	NA	119.109672702579	NA	109.511775905022	117.906375545246	114.654840889076	115.460098085149	116.141767537823	117.985670588568	114.514096856684
82	82	NA	107.111903986518	114.164577649728	107.244440591043	109.713074353001	114.714159888614	107.988740114489	110.228669014882	103.876841152177	112.046055238139	113.020554839216	119.390899995583	NA	107.272379653404	113.276475233277	114.675480473857	108.898497205465	110.323002684002	113.444680501944	112.689642937774	111.206444229361	NA	110.228622546397	112.904644846605	104.978244938663	113.200640429949	111.902185131289	108.33942228008	119.243964644217	114.652371087642	109.205205336011	NA	NA	108.645849038733	110.936508390448	113.323561447445	108.880241628841	116.943119590603	113.108909453054	111.680947807017	111.781686082653	105.248424191146	106.909993536472	110.738336603986	114.27758950555	117.232022150815	110.756613608581	107.459480759166	112.477877099039	113.781077861138
87	87	120.635264099277	111.934423837879	115.818770976675	111.89719416108	116.205315309115	120.335451990469	111.018922652859	NA	118.340723396093	115.993980768752	116.728032644986	114.586591096455	110.289440827398	114.249519077416	115.621776461844	NA	115.68968927744	115.719781758025	112.678441035862	113.323379831638	118.260103591268	109.818902659537	115.220992500343	112.947567476479	116.427956372605	116.044545183158	111.91122941233	114.049781706127	111.619650459418	109.180325612049	111.209339202737	104.213863246113	NA	109.871336522044	113.884966537561	NA	111.661563213817	116.572216295323	117.698502007575	NA	114.874839023408	NA	111.207003155228	118.840742623878	113.183521605234	120.704555060883	NA	116.284474826853	116.492078478656	111.643304066561
